ano,mes,data,regiao,uf,cidade,temperatura_media,temperatura_maxima,temperatura_minima,chuva_mm,umidade,velocidade_vento,eventos_extremos,nivel_alerta
2023,2,2023-02-01,Sudeste,MG,Uberlândia,23.2,27.5,20.1,125.0,39.0,2.4,1,Médio
2023,2,2023-02-01,Sudeste,MG,Juiz de Fora,24.7,32.6,17.9,118.6,82.1,23.3,0,Crítico
2023,2,2023-02-01,Sudeste,ES,Vitória,24.9,31.8,18.1,109.5,72.8,13.9,3,Médio
2023,2,2023-02-01,Sudeste,ES,Vila Velha,23.4,28.7,19.7,42.3,40.5,12.1,0,Crítico
2023,2,2023-02-01,Sudeste,ES,Serra,26.1,30.4,20.8,74.4,71.2,3.1,5,Alto
2023,2,2023-02-01,Sul,PR,Curitiba,34.3,38.3,27.7,195.3,68.0,5.7,4,Médio
2023,2,2023-02-01,Sul,PR,Londrina,27.2,34.3,22.4,174.0,68.5,21.2,0,Médio
2023,2,2023-02-01,Sul,SC,Florianópolis,23.9,28.9,19.8,26.8,36.4,6.8,3,Crítico
2023,2,2023-02-01,Sul,SC,Joinville,24.3,32.2,18.8,139.1,91.3,30.9,2,Baixo
2023,2,2023-02-01,Sul,RS,Porto Alegre,22.3,30.0,18.3,58.9,70.8,16.1,1,Alto
2023,2,2023-02-01,Sul,RS,Caxias do Sul,27.2,34.2,20.2,114.4,37.9,6.4,2,Baixo
2023,3,2023-03-01,Norte,AM,Manaus,27.6,35.3,21.5,49.6,91.8,21.3,3,Médio
2023,3,2023-03-01,Norte,PA,Belém,24.7,32.5,20.3,40.5,62.7,33.9,7,Crítico
2023,3,2023-03-01,Norte,PA,Santarém,20.6,24.8,14.4,8.2,63.8,23.8,4,Baixo
2023,3,2023-03-01,Norte,RO,Porto Velho,24.9,30.8,21.3,60.3,61.2,34.2,2,Crítico
2023,3,2023-03-01,Norte,TO,Palmas,22.3,28.5,18.9,171.1,55.4,31.3,0,Alto
2023,3,2023-03-01,Nordeste,BA,Salvador,22.4,27.6,18.8,153.0,93.4,11.5,2,Baixo
2023,3,2023-03-01,Nordeste,BA,Feira de Santana,21.0,28.7,17.3,187.8,40.8,28.3,0,Baixo
2023,3,2023-03-01,Nordeste,PE,Recife,25.3,30.8,20.4,73.7,37.8,5.8,3,Médio
2023,3,2023-03-01,Nordeste,PE,Jaboatão dos Guararapes,24.9,31.4,20.1,149.6,97.4,15.8,1,Médio
2023,3,2023-03-01,Nordeste,CE,Fortaleza,17.1,20.4,11.3,113.8,50.4,18.1,1,Médio
2023,3,2023-03-01,Nordeste,CE,Juazeiro do Norte,20.0,24.7,15.0,148.2,78.3,9.3,1,Baixo
2023,3,2023-03-01,Nordeste,MA,São Luís,26.6,31.7,22.1,148.8,61.9,18.2,1,Baixo
2023,3,2023-03-01,Nordeste,PB,João Pessoa,27.0,33.2,20.1,67.6,41.4,10.4,1,Alto
2023,3,2023-03-01,Centro-Oeste,DF,Brasília,23.4,29.2,17.4,89.6,85.6,13.1,2,Médio
2023,3,2023-03-01,Centro-Oeste,GO,Goiânia,28.8,36.1,22.2,166.6,65.5,2.3,2,Baixo
2023,3,2023-03-01,Centro-Oeste,GO,Aparecida de Goiânia,28.6,32.8,22.9,155.3,50.6,7.6,1,Baixo
2023,3,2023-03-01,Centro-Oeste,MT,Cuiabá,25.9,32.1,19.2,64.6,72.1,5.8,4,Crítico
2023,3,2023-03-01,Centro-Oeste,MS,Campo Grande,20.2,27.6,13.9,89.4,76.9,11.6,4,Alto
2023,3,2023-03-01,Sudeste,SP,São Paulo,21.0,25.9,14.1,141.9,75.1,19.1,3,Médio
2023,3,2023-03-01,Sudeste,SP,Campinas,24.1,29.1,20.0,147.4,47.9,20.8,2,Alto
2023,3,2023-03-01,Sudeste,SP,Ribeirão Preto,27.7,33.7,21.0,54.3,96.1,28.1,4,Médio
2023,3,2023-03-01,Sudeste,RJ,Rio de Janeiro,21.0,24.3,15.0,200.3,89.1,10.0,1,Alto
2023,3,2023-03-01,Sudeste,RJ,Niterói,22.6,26.0,18.8,19.7,74.3,27.6,0,Crítico
2023,3,2023-03-01,Sudeste,RJ,Nova Iguaçu,23.2,30.5,17.0,93.7,97.3,21.2,1,Médio
2023,3,2023-03-01,Sudeste,RJ,Petrópolis,28.0,34.7,23.8,46.3,78.4,29.0,0,Médio
2023,3,2023-03-01,Sudeste,MG,Belo Horizonte,27.2,31.4,22.2,169.4,40.8,12.4,0,Alto
2023,3,2023-03-01,Sudeste,MG,Uberlândia,24.7,30.7,19.4,51.5,94.7,11.3,1,Alto
2023,3,2023-03-01,Sudeste,MG,Juiz de Fora,25.8,30.3,19.8,144.0,84.3,14.2,1,Médio
2023,3,2023-03-01,Sudeste,ES,Vitória,23.5,30.9,20.3,141.9,40.6,7.2,1,Médio
2023,3,2023-03-01,Sudeste,ES,Vila Velha,26.9,30.7,22.3,106.2,62.1,23.4,2,Crítico
2023,3,2023-03-01,Sudeste,ES,Serra,28.7,32.6,24.8,264.0,96.5,4.6,1,Baixo
2023,3,2023-03-01,Sul,PR,Curitiba,24.7,28.2,20.7,84.3,91.7,10.6,0,Baixo
2023,3,2023-03-01,Sul,PR,Londrina,32.7,38.9,28.2,141.7,66.5,12.9,1,Alto
2023,3,2023-03-01,Sul,SC,Florianópolis,22.9,26.1,18.2,72.4,58.8,24.9,3,Médio
2023,3,2023-03-01,Sul,SC,Joinville,36.0,40.3,32.5,157.2,79.4,21.9,6,Crítico
2023,3,2023-03-01,Sul,RS,Porto Alegre,26.4,32.5,20.2,101.2,70.2,10.4,1,Alto
2023,3,2023-03-01,Sul,RS,Caxias do Sul,34.9,41.8,31.5,87.2,55.8,32.0,2,Médio
2023,4,2023-04-01,Norte,AM,Manaus,23.8,28.4,18.1,92.5,80.8,11.9,1,Médio
2023,4,2023-04-01,Norte,PA,Belém,23.2,26.5,19.3,176.6,55.8,31.8,4,Crítico
2023,4,2023-04-01,Norte,PA,Santarém,24.3,30.3,20.8,67.0,52.5,12.1,0,Baixo
2023,4,2023-04-01,Norte,RO,Porto Velho,19.0,25.9,13.3,126.2,45.9,24.5,2,Médio
2023,4,2023-04-01,Norte,TO,Palmas,25.0,30.9,21.9,111.6,87.2,5.2,2,Alto
2023,4,2023-04-01,Nordeste,BA,Salvador,24.0,27.2,20.8,76.8,48.3,28.1,2,Baixo
2023,4,2023-04-01,Nordeste,BA,Feira de Santana,21.8,25.9,15.2,156.1,48.3,12.1,2,Médio
2023,4,2023-04-01,Nordeste,PE,Recife,29.5,33.5,24.2,24.3,53.3,4.3,0,Crítico
2023,4,2023-04-01,Nordeste,PE,Jaboatão dos Guararapes,31.0,34.3,26.9,81.5,89.3,28.0,1,Baixo
2023,4,2023-04-01,Nordeste,CE,Fortaleza,25.4,32.8,19.1,131.5,47.6,23.2,1,Crítico
2023,4,2023-04-01,Nordeste,CE,Juazeiro do Norte,21.9,28.6,15.0,180.5,59.7,5.0,1,Baixo
2023,4,2023-04-01,Nordeste,MA,São Luís,25.7,33.4,22.3,20.4,57.9,3.9,0,Médio
2023,4,2023-04-01,Nordeste,PB,João Pessoa,26.8,32.7,20.7,114.4,39.8,27.4,2,Baixo
2023,4,2023-04-01,Centro-Oeste,DF,Brasília,26.2,32.8,21.4,65.4,97.5,30.0,2,Crítico
2023,4,2023-04-01,Centro-Oeste,GO,Goiânia,24.0,27.3,17.9,117.0,76.2,20.9,3,Baixo
2023,4,2023-04-01,Centro-Oeste,GO,Aparecida de Goiânia,25.8,30.8,20.1,25.5,89.3,32.6,5,Baixo
2023,4,2023-04-01,Centro-Oeste,MT,Cuiabá,27.6,32.7,22.8,161.2,46.5,24.1,6,Baixo
2023,4,2023-04-01,Centro-Oeste,MS,Campo Grande,21.9,28.7,15.4,296.8,52.9,3.0,2,Médio
2023,4,2023-04-01,Sudeste,SP,São Paulo,27.1,32.4,23.0,131.1,59.8,16.5,0,Baixo
2023,4,2023-04-01,Sudeste,SP,Campinas,22.4,29.5,16.5,101.2,70.4,3.5,3,Baixo
2023,4,2023-04-01,Sudeste,SP,Ribeirão Preto,28.5,31.7,22.5,26.5,45.7,32.3,1,Crítico
2023,4,2023-04-01,Sudeste,RJ,Rio de Janeiro,28.2,31.6,23.6,218.8,76.9,34.7,2,Médio
2023,4,2023-04-01,Sudeste,RJ,Niterói,24.3,31.3,20.7,222.8,54.4,33.2,2,Médio
2023,4,2023-04-01,Sudeste,RJ,Nova Iguaçu,34.1,39.6,27.9,199.0,35.3,32.1,2,Alto
2023,4,2023-04-01,Sudeste,RJ,Petrópolis,25.0,30.3,18.4,152.1,86.6,20.4,1,Baixo
2023,4,2023-04-01,Sudeste,MG,Belo Horizonte,24.7,31.0,20.1,58.8,61.0,33.4,1,Alto
2023,4,2023-04-01,Sudeste,MG,Uberlândia,23.2,29.3,16.5,84.3,60.9,21.9,2,Alto
2023,4,2023-04-01,Sudeste,MG,Juiz de Fora,29.4,34.7,25.5,78.5,79.6,3.1,2,Alto
2023,4,2023-04-01,Sudeste,ES,Vitória,19.2,25.3,14.8,162.4,51.5,13.6,2,Baixo
2023,4,2023-04-01,Sudeste,ES,Vila Velha,24.8,31.4,19.9,71.3,57.9,31.5,3,Crítico
2023,4,2023-04-01,Sudeste,ES,Serra,24.1,30.0,19.7,100.6,57.6,28.0,0,Alto
2023,4,2023-04-01,Sul,PR,Curitiba,24.7,31.3,19.1,85.0,38.0,15.8,1,Baixo
2023,4,2023-04-01,Sul,PR,Londrina,29.4,36.3,25.2,147.8,57.3,34.9,2,Crítico
2023,4,2023-04-01,Sul,SC,Florianópolis,21.3,24.5,16.4,105.6,67.2,28.4,0,Alto
2023,4,2023-04-01,Sul,SC,Joinville,26.0,33.2,20.1,141.2,84.6,30.0,1,Baixo
2023,4,2023-04-01,Sul,RS,Porto Alegre,28.2,36.2,24.6,157.9,35.4,20.8,0,Baixo
2023,4,2023-04-01,Sul,RS,Caxias do Sul,28.2,34.1,23.6,47.4,47.8,30.2,2,Alto
2023,5,2023-05-01,Norte,AM,Manaus,31.9,36.4,27.5,102.3,88.0,14.9,3,Crítico
2023,5,2023-05-01,Norte,PA,Belém,23.7,27.1,18.4,150.7,45.8,20.5,2,Médio
2023,5,2023-05-01,Norte,PA,Santarém,30.3,37.8,26.2,79.1,66.2,33.8,2,Crítico
2023,5,2023-05-01,Norte,RO,Porto Velho,27.4,31.4,21.8,107.0,77.8,22.8,1,Baixo
2023,5,2023-05-01,Norte,TO,Palmas,20.2,25.8,13.9,178.5,54.8,33.2,3,Alto
2023,5,2023-05-01,Nordeste,BA,Salvador,19.5,22.7,13.4,275.6,59.5,2.7,2,Médio
2023,5,2023-05-01,Nordeste,BA,Feira de Santana,19.1,23.1,14.7,145.3,95.6,31.2,2,Crítico
2023,5,2023-05-01,Nordeste,PE,Recife,24.3,27.4,20.4,99.6,62.5,16.5,0,Baixo
2023,5,2023-05-01,Nordeste,PE,Jaboatão dos Guararapes,29.8,35.1,23.0,42.3,61.5,32.4,2,Baixo
2023,5,2023-05-01,Nordeste,CE,Fortaleza,22.5,29.5,15.7,171.0,48.9,3.1,4,Médio
2023,5,2023-05-01,Nordeste,CE,Juazeiro do Norte,24.7,30.6,21.3,155.6,39.3,11.6,0,Baixo
2023,5,2023-05-01,Nordeste,MA,São Luís,23.4,29.1,19.0,95.9,45.4,2.2,1,Alto
2023,5,2023-05-01,Nordeste,PB,João Pessoa,22.6,30.4,17.3,66.7,92.1,13.1,3,Crítico
2023,5,2023-05-01,Centro-Oeste,DF,Brasília,27.4,31.4,21.8,133.5,44.9,8.0,0,Médio
2023,5,2023-05-01,Centro-Oeste,GO,Goiânia,15.3,20.7,11.7,67.4,43.1,12.5,2,Baixo
2023,5,2023-05-01,Centro-Oeste,GO,Aparecida de Goiânia,22.4,28.4,15.7,135.9,74.9,23.8,1,Crítico
2023,5,2023-05-01,Centro-Oeste,MT,Cuiabá,25.0,31.3,20.8,41.7,76.4,9.5,1,Médio
2023,5,2023-05-01,Centro-Oeste,MS,Campo Grande,27.9,35.6,22.4,81.7,81.8,21.3,4,Médio
2023,5,2023-05-01,Sudeste,SP,São Paulo,23.3,27.8,16.8,76.3,39.8,23.8,1,Crítico
2023,5,2023-05-01,Sudeste,SP,Campinas,21.3,26.3,15.4,30.8,91.7,30.3,3,Médio
2023,5,2023-05-01,Sudeste,SP,Ribeirão Preto,18.1,24.9,12.4,77.3,87.5,33.1,0,Alto
2023,5,2023-05-01,Sudeste,RJ,Rio de Janeiro,27.1,32.9,23.3,39.7,66.2,20.5,1,Baixo
2023,5,2023-05-01,Sudeste,RJ,Niterói,19.9,23.6,13.9,281.2,55.0,8.0,2,Baixo
2023,5,2023-05-01,Sudeste,RJ,Nova Iguaçu,27.6,34.6,21.3,168.2,58.9,13.2,0,Alto
2023,5,2023-05-01,Sudeste,RJ,Petrópolis,25.2,30.5,22.0,140.5,58.6,15.1,3,Alto
2023,5,2023-05-01,Sudeste,MG,Belo Horizonte,26.2,31.1,21.5,82.1,59.9,28.4,2,Alto
2023,5,2023-05-01,Sudeste,MG,Uberlândia,32.4,39.3,27.0,170.7,72.9,4.5,2,Crítico
2023,5,2023-05-01,Sudeste,MG,Juiz de Fora,20.0,26.1,13.5,47.4,50.3,7.6,4,Baixo
2023,5,2023-05-01,Sudeste,ES,Vitória,22.6,30.4,16.3,96.1,75.5,20.2,0,Crítico
2023,5,2023-05-01,Sudeste,ES,Vila Velha,23.7,29.8,20.1,41.6,74.3,12.9,2,Médio
2023,5,2023-05-01,Sudeste,ES,Serra,26.1,29.5,20.1,180.6,49.1,9.1,1,Baixo
2023,5,2023-05-01,Sul,PR,Curitiba,28.3,33.0,21.8,102.6,91.4,3.4,2,Crítico
2023,5,2023-05-01,Sul,PR,Londrina,28.0,33.2,21.0,170.0,83.8,32.8,3,Crítico
2023,5,2023-05-01,Sul,SC,Florianópolis,30.8,35.6,24.1,83.6,95.8,30.9,0,Alto
2023,5,2023-05-01,Sul,SC,Joinville,20.8,25.3,15.2,234.0,42.0,26.0,1,Baixo
2023,5,2023-05-01,Sul,RS,Porto Alegre,29.6,37.2,24.0,63.3,84.1,22.0,2,Baixo
2023,5,2023-05-01,Sul,RS,Caxias do Sul,29.1,32.9,22.1,74.2,53.9,29.8,2,Alto
2023,6,2023-06-01,Norte,AM,Manaus,21.3,29.1,17.9,116.1,90.5,14.0,1,Alto
2023,6,2023-06-01,Norte,PA,Belém,28.2,35.8,24.9,55.9,55.4,21.7,1,Crítico
2023,6,2023-06-01,Norte,PA,Santarém,27.8,33.2,24.5,96.4,41.0,4.0,3,Médio
2023,6,2023-06-01,Norte,RO,Porto Velho,24.0,31.7,20.1,232.9,58.7,31.7,2,Crítico
2023,6,2023-06-01,Norte,TO,Palmas,23.4,31.3,17.8,14.4,81.6,3.3,4,Médio
2023,6,2023-06-01,Nordeste,BA,Salvador,18.7,23.0,13.7,32.5,44.6,22.9,1,Crítico
2023,6,2023-06-01,Nordeste,BA,Feira de Santana,14.6,20.2,8.1,170.6,44.4,24.8,1,Crítico
2023,6,2023-06-01,Nordeste,PE,Recife,21.6,24.6,18.1,70.8,71.1,21.6,6,Crítico
2023,6,2023-06-01,Nordeste,PE,Jaboatão dos Guararapes,21.4,28.0,16.3,66.9,91.7,28.9,1,Baixo
2023,6,2023-06-01,Nordeste,CE,Fortaleza,25.4,30.4,19.8,138.0,46.2,28.9,3,Baixo
2023,6,2023-06-01,Nordeste,CE,Juazeiro do Norte,24.6,32.1,19.4,162.5,59.7,14.5,3,Médio
2023,6,2023-06-01,Nordeste,MA,São Luís,28.6,34.7,22.5,89.6,85.6,5.1,1,Baixo
2023,6,2023-06-01,Nordeste,PB,João Pessoa,17.0,21.9,13.1,139.4,64.6,7.6,0,Baixo
2023,6,2023-06-01,Centro-Oeste,DF,Brasília,30.2,33.2,25.3,140.2,68.3,15.3,4,Baixo
2023,6,2023-06-01,Centro-Oeste,GO,Goiânia,21.4,27.3,15.3,185.1,36.0,33.4,3,Crítico
2023,6,2023-06-01,Centro-Oeste,GO,Aparecida de Goiânia,24.5,29.1,21.5,143.2,91.2,25.9,1,Crítico
2023,6,2023-06-01,Centro-Oeste,MT,Cuiabá,26.7,30.5,21.4,28.8,88.0,22.7,2,Alto
2023,6,2023-06-01,Centro-Oeste,MS,Campo Grande,28.5,33.7,25.3,227.8,57.7,8.1,3,Crítico
2023,6,2023-06-01,Sudeste,SP,São Paulo,25.0,32.0,18.5,179.1,84.2,30.2,0,Crítico
2023,6,2023-06-01,Sudeste,SP,Campinas,17.6,25.3,11.8,319.5,55.4,3.9,0,Crítico
2023,6,2023-06-01,Sudeste,SP,Ribeirão Preto,27.5,34.0,24.0,132.8,62.9,11.7,3,Baixo
2023,6,2023-06-01,Sudeste,RJ,Rio de Janeiro,27.0,32.6,22.8,67.2,91.6,12.3,2,Médio
2023,6,2023-06-01,Sudeste,RJ,Niterói,23.4,28.2,19.7,91.1,44.3,10.6,1,Médio
2023,6,2023-06-01,Sudeste,RJ,Nova Iguaçu,24.8,28.8,19.7,32.7,58.7,27.7,1,Alto
2023,6,2023-06-01,Sudeste,RJ,Petrópolis,25.1,30.2,18.9,40.7,38.6,23.0,1,Médio
2023,6,2023-06-01,Sudeste,MG,Belo Horizonte,23.4,29.4,17.1,108.0,83.6,8.8,1,Alto
2023,6,2023-06-01,Sudeste,MG,Uberlândia,26.3,33.7,23.1,178.1,77.5,3.5,1,Crítico
2023,6,2023-06-01,Sudeste,MG,Juiz de Fora,18.4,21.9,14.7,111.3,60.7,8.1,1,Crítico
2023,6,2023-06-01,Sudeste,ES,Vitória,23.5,30.5,17.2,121.0,74.0,16.1,1,Baixo
2023,6,2023-06-01,Sudeste,ES,Vila Velha,22.8,26.2,16.3,154.3,54.2,26.3,2,Baixo
2023,6,2023-06-01,Sudeste,ES,Serra,20.7,24.8,16.5,19.4,66.8,19.5,2,Baixo
2023,6,2023-06-01,Sul,PR,Curitiba,28.3,33.8,23.9,139.3,83.3,15.0,1,Crítico
2023,6,2023-06-01,Sul,PR,Londrina,24.6,31.0,19.4,186.1,52.5,4.2,2,Baixo
2023,6,2023-06-01,Sul,SC,Florianópolis,26.0,32.4,19.7,34.7,49.0,34.4,1,Baixo
2023,6,2023-06-01,Sul,SC,Joinville,14.7,18.9,8.7,81.4,60.8,3.4,0,Crítico
2023,6,2023-06-01,Sul,RS,Porto Alegre,29.6,37.0,25.3,214.4,48.3,26.5,2,Alto
2023,6,2023-06-01,Sul,RS,Caxias do Sul,21.3,27.2,15.3,122.1,69.6,29.8,4,Médio
2023,7,2023-07-01,Norte,AM,Manaus,23.1,27.4,19.5,18.1,50.8,8.2,2,Baixo
2023,7,2023-07-01,Norte,PA,Belém,27.8,34.4,24.7,93.9,55.3,9.0,2,Médio
2023,7,2023-07-01,Norte,PA,Santarém,24.1,28.6,19.8,74.5,69.3,21.5,2,Baixo
2023,7,2023-07-01,Norte,RO,Porto Velho,21.6,29.0,15.6,143.3,68.0,16.6,1,Crítico
2023,7,2023-07-01,Norte,TO,Palmas,24.4,30.1,19.3,75.7,66.8,26.7,1,Crítico
2023,7,2023-07-01,Nordeste,BA,Salvador,29.7,37.5,24.8,86.0,79.2,32.2,4,Crítico
2023,7,2023-07-01,Nordeste,BA,Feira de Santana,20.7,26.6,13.7,124.5,53.7,7.6,1,Baixo
2023,7,2023-07-01,Nordeste,PE,Recife,15.7,21.4,10.5,114.8,83.0,22.6,2,Crítico
2023,7,2023-07-01,Nordeste,PE,Jaboatão dos Guararapes,25.3,28.4,20.3,59.9,88.7,6.0,0,Alto
2023,7,2023-07-01,Nordeste,CE,Fortaleza,21.1,24.4,15.2,159.3,77.2,32.7,0,Crítico
2023,7,2023-07-01,Nordeste,CE,Juazeiro do Norte,25.9,32.2,19.3,156.6,96.9,18.6,3,Médio
2023,7,2023-07-01,Nordeste,MA,São Luís,21.1,24.3,16.1,170.3,37.0,14.2,4,Crítico
2023,7,2023-07-01,Nordeste,PB,João Pessoa,25.1,32.3,21.6,300.5,90.5,25.2,1,Médio
2023,7,2023-07-01,Centro-Oeste,DF,Brasília,24.0,28.8,20.7,110.8,60.1,28.8,2,Crítico
2023,7,2023-07-01,Centro-Oeste,GO,Goiânia,27.9,31.1,21.0,200.6,80.0,17.8,4,Médio
2023,7,2023-07-01,Centro-Oeste,GO,Aparecida de Goiânia,21.6,28.7,16.0,217.6,35.9,30.4,0,Médio
2023,7,2023-07-01,Centro-Oeste,MT,Cuiabá,30.3,34.9,26.7,81.6,69.3,8.6,2,Baixo
2023,7,2023-07-01,Centro-Oeste,MS,Campo Grande,19.5,26.1,14.2,119.7,97.1,31.4,5,Crítico
2023,7,2023-07-01,Sudeste,SP,São Paulo,27.2,30.5,21.7,50.3,65.2,11.5,2,Crítico
2023,7,2023-07-01,Sudeste,SP,Campinas,28.5,33.9,23.7,85.6,65.7,26.4,1,Baixo
2023,7,2023-07-01,Sudeste,SP,Ribeirão Preto,30.3,35.1,23.7,52.6,86.8,11.5,1,Crítico
2023,7,2023-07-01,Sudeste,RJ,Rio de Janeiro,30.0,34.4,26.4,39.9,36.3,2.5,2,Médio
2023,7,2023-07-01,Sudeste,RJ,Niterói,12.8,17.3,7.1,118.6,84.4,20.2,3,Crítico
2023,7,2023-07-01,Sudeste,RJ,Nova Iguaçu,27.9,34.7,24.6,73.6,35.7,13.2,2,Crítico
2023,7,2023-07-01,Sudeste,RJ,Petrópolis,22.7,28.2,18.2,138.9,58.0,24.3,1,Crítico
2023,7,2023-07-01,Sudeste,MG,Belo Horizonte,20.0,23.2,15.1,50.2,41.5,8.1,0,Baixo
2023,7,2023-07-01,Sudeste,MG,Uberlândia,20.8,28.2,17.2,43.3,44.9,31.1,3,Médio
2023,7,2023-07-01,Sudeste,MG,Juiz de Fora,26.2,33.2,22.4,136.0,89.7,32.4,1,Alto
2023,7,2023-07-01,Sudeste,ES,Vitória,25.9,33.1,21.1,64.9,90.2,22.6,3,Crítico
2023,7,2023-07-01,Sudeste,ES,Vila Velha,22.4,25.7,15.6,61.1,75.0,34.8,5,Alto
2023,7,2023-07-01,Sudeste,ES,Serra,33.9,39.6,28.0,52.6,41.5,32.4,2,Alto
2023,7,2023-07-01,Sul,PR,Curitiba,24.4,30.6,20.5,25.3,92.9,26.7,4,Alto
2023,7,2023-07-01,Sul,PR,Londrina,20.5,28.2,17.4,83.6,37.4,30.2,3,Baixo
2023,7,2023-07-01,Sul,SC,Florianópolis,26.7,31.8,22.9,155.2,39.9,7.4,1,Alto
2023,7,2023-07-01,Sul,SC,Joinville,14.7,18.4,10.6,100.1,88.9,20.4,4,Alto
2023,7,2023-07-01,Sul,RS,Porto Alegre,24.4,31.3,19.1,117.1,52.4,4.9,1,Baixo
2023,7,2023-07-01,Sul,RS,Caxias do Sul,23.2,27.0,17.0,41.8,93.8,34.1,1,Médio
2023,8,2023-08-01,Norte,AM,Manaus,35.4,41.5,29.9,104.9,74.4,28.3,4,Médio
2023,8,2023-08-01,Norte,PA,Belém,21.7,28.7,17.5,109.3,83.6,28.7,3,Alto
2023,8,2023-08-01,Norte,PA,Santarém,22.5,26.9,15.7,133.9,95.8,26.7,2,Baixo
2023,8,2023-08-01,Norte,RO,Porto Velho,26.9,33.4,21.8,36.3,52.0,11.9,1,Alto
2023,8,2023-08-01,Norte,TO,Palmas,23.1,29.8,18.9,268.0,72.8,27.0,1,Crítico
2023,8,2023-08-01,Nordeste,BA,Salvador,22.6,27.9,16.5,180.8,97.8,12.6,3,Alto
2023,8,2023-08-01,Nordeste,BA,Feira de Santana,17.4,24.3,10.5,104.6,86.5,3.3,1,Alto
2023,8,2023-08-01,Nordeste,PE,Recife,27.7,32.8,22.9,51.7,47.8,17.8,2,Crítico
2023,8,2023-08-01,Nordeste,PE,Jaboatão dos Guararapes,17.0,25.0,11.0,95.0,60.2,20.8,3,Baixo
2023,8,2023-08-01,Nordeste,CE,Fortaleza,22.0,28.4,18.7,46.7,56.8,28.8,3,Baixo
2023,8,2023-08-01,Nordeste,CE,Juazeiro do Norte,26.2,30.9,19.7,107.7,69.7,11.2,2,Alto
2023,8,2023-08-01,Nordeste,MA,São Luís,22.8,28.7,19.5,201.0,85.3,3.7,1,Alto
2023,8,2023-08-01,Nordeste,PB,João Pessoa,28.8,34.4,23.7,57.8,43.6,15.3,4,Baixo
2023,8,2023-08-01,Centro-Oeste,DF,Brasília,32.0,36.5,25.8,90.0,48.4,28.2,1,Baixo
2023,8,2023-08-01,Centro-Oeste,GO,Goiânia,26.6,32.4,20.6,129.3,73.9,3.0,2,Baixo
2023,8,2023-08-01,Centro-Oeste,GO,Aparecida de Goiânia,27.5,30.8,20.6,208.9,47.6,15.8,1,Crítico
2023,8,2023-08-01,Centro-Oeste,MT,Cuiabá,19.3,22.6,12.6,159.3,50.8,26.6,5,Médio
2023,8,2023-08-01,Centro-Oeste,MS,Campo Grande,15.6,19.8,9.1,71.0,52.8,7.4,2,Alto
2023,8,2023-08-01,Sudeste,SP,São Paulo,25.1,30.9,21.5,75.9,82.1,8.5,0,Médio
2023,8,2023-08-01,Sudeste,SP,Campinas,29.8,34.4,23.8,72.4,87.8,31.8,2,Médio
2023,8,2023-08-01,Sudeste,SP,Ribeirão Preto,24.0,31.8,19.4,90.1,70.5,20.0,8,Crítico
2023,8,2023-08-01,Sudeste,RJ,Rio de Janeiro,22.8,27.5,19.2,85.3,65.1,17.4,1,Crítico
2023,8,2023-08-01,Sudeste,RJ,Niterói,22.9,26.8,17.5,135.6,58.3,24.9,3,Baixo
2023,8,2023-08-01,Sudeste,RJ,Nova Iguaçu,26.2,32.8,23.2,65.2,54.6,14.2,2,Alto
2023,8,2023-08-01,Sudeste,RJ,Petrópolis,29.5,34.5,22.6,135.5,89.3,4.6,1,Alto
2023,8,2023-08-01,Sudeste,MG,Belo Horizonte,25.4,31.2,18.7,109.9,36.2,34.7,0,Médio
2023,8,2023-08-01,Sudeste,MG,Uberlândia,24.7,31.6,19.7,136.3,82.0,6.5,3,Crítico
2023,8,2023-08-01,Sudeste,MG,Juiz de Fora,23.0,28.7,19.0,83.4,45.1,34.5,6,Médio
2023,8,2023-08-01,Sudeste,ES,Vitória,26.2,33.4,19.6,83.5,69.9,25.8,2,Médio
2023,8,2023-08-01,Sudeste,ES,Vila Velha,29.7,36.6,26.0,148.1,97.8,13.1,2,Baixo
2023,8,2023-08-01,Sudeste,ES,Serra,23.8,31.1,18.8,137.6,88.5,12.4,3,Baixo
2023,8,2023-08-01,Sul,PR,Curitiba,22.4,26.0,17.0,173.6,40.3,12.1,0,Médio
2023,8,2023-08-01,Sul,PR,Londrina,25.1,32.7,21.1,153.4,63.7,5.5,3,Alto
2023,8,2023-08-01,Sul,SC,Florianópolis,25.6,29.7,20.7,180.2,43.0,34.9,1,Alto
2023,8,2023-08-01,Sul,SC,Joinville,30.7,36.5,27.3,137.8,82.7,34.0,2,Alto
2023,8,2023-08-01,Sul,RS,Porto Alegre,21.9,27.7,17.8,116.6,52.6,26.4,0,Médio
2023,8,2023-08-01,Sul,RS,Caxias do Sul,23.6,31.4,17.7,174.1,68.6,7.7,3,Alto
2023,9,2023-09-01,Norte,AM,Manaus,21.8,28.5,17.9,149.7,57.6,7.4,1,Alto
2023,9,2023-09-01,Norte,PA,Belém,24.0,30.6,18.1,63.6,37.9,33.7,2,Crítico
2023,9,2023-09-01,Norte,PA,Santarém,23.2,27.4,18.3,81.3,56.7,12.6,2,Médio
2023,9,2023-09-01,Norte,RO,Porto Velho,25.8,31.2,19.6,124.7,44.3,3.5,1,Baixo
2023,9,2023-09-01,Norte,TO,Palmas,29.3,33.0,24.4,64.0,42.1,2.2,1,Alto
